伝票日付,号数,売番号,船名,船主名,問屋名,漁法名,船籍名,生冷区分,魚種名,単位,単価,個数,数量,金額,消費税,取引日
20131202,201,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,467 ,1,38.4 ,17933 ,897 ,20131202
20131202,202,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,489 ,1,36.8 ,17995 ,900 ,20131202
20131202,203,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,510 ,1,38.8 ,19788 ,989 ,20131202
20131202,204,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,390 ,1,38.0 ,14820 ,741 ,20131202
20131202,205,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,600 ,1,32.6 ,19560 ,978 ,20131202
20131202,206,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,610 ,1,31.8 ,19398 ,970 ,20131202
20131202,207,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,560 ,1,30.0 ,16800 ,840 ,20131202
20131202,208,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,657 ,1,30.4 ,19973 ,999 ,20131202
20131202,209,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,600 ,1,33.8 ,20280 ,1014 ,20131202
20131202,210,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,547 ,1,35.0 ,19145 ,957 ,20131202
20131202,211,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,610 ,1,37.2 ,22692 ,1135 ,20131202
20131202,212,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,590 ,1,29.0 ,17110 ,856 ,20131202
20131202,213,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,407 ,1,27.8 ,11315 ,566 ,20131202
20131202,214,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,569 ,1,27.4 ,15591 ,780 ,20131202
20131202,215,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,437 ,1,25.6 ,11187 ,559 ,20131202
20131202,216,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,759 ,1,29.4 ,22315 ,1116 ,20131202
20131202,217,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,350 ,1,27.2 ,9520 ,476 ,20131202
20131202,218,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:kg,407 ,1,26.8 ,10908 ,545 ,20131202
20131202,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:kg,533 ,0,21.4 ,11406 ,570 ,20131202
20131202,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:kg,200 ,0,22.8 ,4560 ,228 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,301 ,2,159.0 ,47859 ,2393 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,259 ,5,393.0 ,101787 ,5089 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,241 ,1,81.0 ,19521 ,976 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,356 ,15,757.0 ,269492 ,13475 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,259 ,10,501.0 ,129759 ,6488 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,249 ,50,2487.0 ,619263 ,30963 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,337 ,10,351.0 ,118287 ,5914 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,240 ,10,366.0 ,87840 ,4392 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,239 ,14,495.0 ,118305 ,5915 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,121 ,28,694.0 ,83974 ,4199 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,133 ,1,19.0 ,2527 ,126 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,93 ,3,51.0 ,4743 ,237 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,78 ,2,27.0 ,2106 ,105 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,8 ,1,8.0 ,64 ,3 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,251 ,7,319.0 ,80069 ,4003 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿さめ,0:kg,251 ,1,78.0 ,19578 ,979 ,20131202
20131202,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,149 ,0,27.2 ,4053 ,203 ,20131202
20131202,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,37 ,0,21.8 ,807 ,40 ,20131202
20131202,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,勝さめ,0:kg,8 ,0,9.6 ,77 ,4 ,20131202
20131202,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,143 ,1,639.0 ,91377 ,4569 ,20131202
20131202,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,103 ,1,611.0 ,62933 ,3147 ,20131202
20131202,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,91 ,3,1411.0 ,128401 ,6420 ,20131202
20131202,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,89 ,1,641.0 ,57049 ,2852 ,20131202
20131202,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,87 ,2,879.0 ,76473 ,3824 ,20131202
20131202,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,70 ,4,2066.0 ,144620 ,7231 ,20131202
20131202,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,49 ,1,520.0 ,25480 ,1274 ,20131202
20131202,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,吉　切,0:kg,49 ,1,86.0 ,4214 ,211 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿の星,0:kg,3690 ,0,5.0 ,18450 ,923 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿の星,0:kg,3380 ,0,5.0 ,16900 ,845 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿の星,0:kg,3390 ,0,5.0 ,16950 ,848 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿の星,0:kg,3300 ,0,5.0 ,16500 ,825 ,20131202
20131202,0,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,毛鹿の星,0:kg,3250 ,0,7.0 ,22750 ,1138 ,20131202
20140106,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,ば　ち,0:㎏,3680 ,1,55.6 ,204608 ,10230 ,20140106
20140106,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,1500 ,1,31.8 ,47700 ,2385 ,20140106
20140106,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,336 ,1,32.2 ,10819 ,541 ,20140106
20140106,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,200 ,1,32.4 ,6480 ,324 ,20140106
20140106,4,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,171 ,1,33.6 ,5746 ,287 ,20140106
20140106,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,310 ,1,29.2 ,9052 ,453 ,20140106
20140106,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,889 ,1,26.2 ,23292 ,1165 ,20140106
20140106,7,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,960 ,1,24.0 ,23040 ,1152 ,20140106
20140106,8,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,860 ,1,16.2 ,13932 ,697 ,20140106
20140106,9,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,563 ,1,19.6 ,11035 ,552 ,20140106
20140106,10,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,150 ,1,17.2 ,2580 ,129 ,20140106
20140106,11,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,170 ,1,17.2 ,2924 ,146 ,20140106
20140106,12,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,421 ,1,10.2 ,4294 ,215 ,20140106
20140106,13,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,258 ,1,13.4 ,3457 ,173 ,20140106
20140106,14,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,400 ,1,10.0 ,4000 ,200 ,20140106
20140106,15,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,236 ,1,9.0 ,2124 ,106 ,20140106
20140106,16,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,336 ,1,7.6 ,2554 ,128 ,20140106
20140106,17,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,だるま,0:㎏,189 ,1,6.4 ,1210 ,61 ,20140106
20140106,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,きはだ,0:㎏,1390 ,1,27.4 ,38086 ,1904 ,20140106
20140106,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1260 ,1,187.2 ,235872 ,11794 ,20140106
20140106,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1290 ,1,123.6 ,159444 ,7972 ,20140106
20140106,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,889 ,1,116.8 ,103835 ,5192 ,20140106
20140106,4,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1400 ,1,197.0 ,275800 ,13790 ,20140106
20140106,5,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,659 ,1,101.4 ,66823 ,3341 ,20140106
20140106,6,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,747 ,1,116.4 ,86951 ,4348 ,20140106
20140106,7,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,96.0 ,113280 ,5664 ,20140106
20140106,8,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1270 ,1,97.8 ,124206 ,6210 ,20140106
20140106,9,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1180 ,1,91.8 ,108324 ,5416 ,20140106
20140106,10,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,950 ,1,83.2 ,79040 ,3952 ,20140106
20140106,11,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1290 ,1,77.2 ,99588 ,4979 ,20140106
20140106,12,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,78.8 ,90620 ,4531 ,20140106
20140106,13,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1360 ,1,72.0 ,97920 ,4896 ,20140106
20140106,14,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,588 ,1,76.2 ,44806 ,2240 ,20140106
20140106,15,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,62.0 ,66960 ,3348 ,20140106
20140106,16,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,449 ,1,68.8 ,30891 ,1545 ,20140106
20140106,17,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1570 ,1,67.4 ,105818 ,5291 ,20140106
20140106,18,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1130 ,1,61.2 ,69156 ,3458 ,20140106
20140106,19,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1230 ,1,69.6 ,85608 ,4280 ,20140106
20140106,20,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1050 ,1,64.4 ,67620 ,3381 ,20140106
20140106,21,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,798 ,1,60.4 ,48199 ,2410 ,20140106
20140106,22,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,389 ,1,53.6 ,20850 ,1043 ,20140106
20140106,23,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,51.6 ,59340 ,2967 ,20140106
20140106,24,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1190 ,1,53.2 ,63308 ,3165 ,20140106
20140106,25,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1040 ,1,57.8 ,60112 ,3006 ,20140106
20140106,26,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,56.6 ,59996 ,3000 ,20140106
20140106,27,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,390 ,1,50.0 ,19500 ,975 ,20140106
20140106,28,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,956 ,1,53.2 ,50859 ,2543 ,20140106
20140106,29,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,909 ,1,52.0 ,47268 ,2363 ,20140106
20140106,30,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,946 ,1,44.0 ,41624 ,2081 ,20140106
20140106,31,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1030 ,1,44.2 ,45526 ,2276 ,20140106
20140106,32,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1060 ,1,45.6 ,48336 ,2417 ,20140106
20140106,33,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,899 ,1,41.2 ,37039 ,1852 ,20140106
20140106,34,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1080 ,1,47.8 ,51624 ,2581 ,20140106
20140106,35,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,910 ,1,46.2 ,42042 ,2102 ,20140106
20140106,36,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1150 ,1,46.6 ,53590 ,2680 ,20140106
20140106,37,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,809 ,1,48.0 ,38832 ,1942 ,20140106
20140106,38,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,986 ,1,45.4 ,44764 ,2238 ,20140106
20140106,39,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,986 ,1,49.6 ,48906 ,2445 ,20140106
20140106,40,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,909 ,1,42.4 ,38542 ,1927 ,20140106
20140106,41,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,999 ,1,37.0 ,36963 ,1848 ,20140106
20140106,42,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,978 ,1,36.4 ,35599 ,1780 ,20140106
20140106,43,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1030 ,1,38.0 ,39140 ,1957 ,20140106
20140106,44,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,33.0 ,36300 ,1815 ,20140106
20140106,45,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,1100 ,1,38.4 ,42240 ,2112 ,20140106
20140106,46,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,669 ,1,30.0 ,20070 ,1004 ,20140106
20140106,47,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,600 ,1,30.4 ,18240 ,912 ,20140106
20140106,48,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,919 ,1,27.4 ,25181 ,1259 ,20140106
20140106,49,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,507 ,1,25.0 ,12675 ,634 ,20140106
20140106,50,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,669 ,1,25.0 ,16725 ,836 ,20140106
20140106,51,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,480 ,1,27.0 ,12960 ,648 ,20140106
20140106,52,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,280 ,1,29.2 ,8176 ,409 ,20140106
20140106,53,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,め　か,0:㎏,280 ,1,25.2 ,7056 ,353 ,20140106
20140106,1,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,750 ,0,24.4 ,18300 ,915 ,20140106
20140106,2,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,750 ,0,24.2 ,18150 ,908 ,20140106
20140106,3,1,８福洋丸,福洋水産㈱,気仙沼遠洋漁業協同組合,鮪延縄,地　元　　　,0:生,小めか,0:㎏,750 ,0,20.4 ,15300 ,765 ,20140106
